sku;fecha;udsStock
47;20210716;364
47;20210717;343
47;20210718;315
47;20210719;315
47;20210720;287
47;20210721;266
47;20210722;238
47;20210723;161
47;20210724;126
47;20210725;105
47;20210726;105
47;20210727;49
47;20210728;35
47;20210729;7
47;20210730;7
47;20210731;7
47;20210801;7
47;20210802;7
47;20210803;7
47;20210804;7
47;20210805;7
47;20210806;7
47;20210807;7
47;20210808;0
47;20210809;560
47;20210810;511
47;20210811;504
47;20210812;469
47;20210813;413
47;20210814;364
47;20210815;336
47;20210816;896
47;20210817;896
47;20210818;833
47;20210819;798
47;20210820;742
47;20210821;700
47;20210822;693
47;20210823;693
47;20210824;651
47;20210825;651
47;20210826;609
47;20210827;595
47;20210828;567
47;20210829;560
47;20210830;560
47;20210831;532
47;20210901;518
47;20210902;518
47;20210903;518
47;20210904;511
47;20210905;511
47;20210906;511
47;20210907;483
47;20210908;476
47;20210909;476
47;20210910;469
47;20210911;455
47;20210912;455
47;20210913;455
47;20210914;427
47;20210915;406
47;20210916;399
47;20210917;385
47;20210918;385
47;20210919;385
47;20210920;385
47;20210921;371
47;20210922;364
47;20210923;364
47;20210924;357
47;20210925;308
47;20210926;287
47;20210927;287
47;20210928;280
47;20210929;245
47;20210930;210
47;20211001;182
47;20211002;182
47;20211003;112
47;20211004;112
47;20211005;98
47;20211006;56
47;20211007;49
47;20211008;49
47;20211009;28
47;20211010;14
47;20211011;14
47;20211012;7
47;20211013;7
47;20211014;7
47;20211015;7
47;20211016;7
47;20211017;7
47;20211018;371
47;20211019;371
47;20211020;357
47;20211021;336
47;20211022;322
47;20211023;301
47;20211024;266
47;20211025;266
47;20211026;266
47;20211027;266
47;20211028;252
47;20211029;245
47;20211030;217
47;20211031;210
47;20211101;210
47;20211102;322
47;20211103;315
47;20211104;315
47;20211105;315
47;20211106;315
47;20211107;315
47;20211108;315
47;20211109;301
47;20211110;301
47;20211111;301
47;20211112;301
47;20211113;301
47;20211114;301
47;20211115;476
47;20211116;469
47;20211117;469
47;20211118;469
47;20211119;455
47;20211120;448
47;20211121;385
47;20211122;385
47;20211123;357
47;20211124;322
47;20211125;287
47;20211126;266
47;20211127;252
47;20211128;238
47;20211129;784
47;20211130;700
47;20211201;686
47;20211202;651
47;20211203;637
47;20211204;364
47;20211205;336
47;20211206;336
47;20211207;336
47;20211208;315
47;20211209;315
47;20211210;294
47;20211211;280
47;20211212;273
47;20211213;833
47;20211214;805
47;20211215;784
47;20211216;784
47;20211217;777
47;20211218;756
47;20211219;714
47;20211220;714
47;20211221;700
47;20211222;665
47;20211223;658
47;20211224;623
47;20211225;616
47;20211226;616
47;20211227;616
47;20211228;602
47;20211229;553
47;20211230;539
47;20211231;518
47;20220101;497
47;20220102;497
47;20220103;483
47;20220104;469
47;20220105;434
47;20220106;420
47;20220107;420
47;20220108;406
47;20220109;399
47;20220110;399
47;20220111;378
47;20220112;357
47;20220113;350
47;20220114;329
47;20220115;294
47;20220116;245
47;20220117;245
47;20220118;224
47;20220119;189
47;20220120;168
47;20220121;98
47;20220122;70
47;20220123;49
47;20220124;49
47;20220125;462
47;20220126;427
47;20220127;427
47;20220128;329
47;20220129;224
47;20220130;189
47;20220131;189
47;20220201;175
47;20220202;140
47;20220203;77
47;20220204;49
47;20220205;21
47;20220206;21
47;20220207;609
47;20220208;560
47;20220209;532
47;20220210;518
47;20220211;483
47;20220212;469
47;20220213;455
47;20220214;455
47;20220215;441
47;20220216;427
47;20220217;364
47;20220218;343
47;20220219;322
47;20220220;322
47;20220221;686
47;20220222;637
47;20220223;588
47;20220224;532
47;20220225;518
47;20220226;497
47;20220227;476
47;20220228;476
47;20220301;476
47;20220302;469
47;20220303;441
47;20220304;420
47;20220305;343
47;20220306;308
47;20220307;868
47;20220308;833
47;20220309;756
47;20220310;742
47;20220311;728
47;20220312;721
47;20220313;714
47;20220314;714
47;20220315;700
48;20200315;231
48;20200316;231
48;20200317;231
48;20200318;231
48;20200319;231
48;20200320;231
48;20200321;231
48;20200322;231
48;20200323;231
48;20200324;231
48;20200325;231
48;20200326;231
48;20200327;231
48;20200328;231
48;20200329;231
48;20200330;231
48;20200331;231
48;20200401;231
48;20200402;231
48;20200403;231
48;20200404;231
48;20200405;231
48;20200406;231
48;20200407;231
48;20200408;231
48;20200409;231
48;20200410;231
48;20200411;231
48;20200412;231
48;20200413;231
48;20200414;231
48;20200415;231
48;20200416;231
48;20200417;231
48;20200418;231
48;20200419;231
48;20200420;231
48;20200421;231
48;20200422;231
48;20200423;231
48;20200424;231
48;20200425;231
48;20200426;231
48;20200427;231
48;20200428;231
48;20200429;231
48;20200430;231
48;20200501;231
48;20200502;231
48;20200503;231
48;20200504;231
48;20200505;231
48;20200506;231
48;20200507;231
48;20200508;231
48;20200509;231
48;20200510;231
48;20200511;231
48;20200512;210
48;20200513;210
48;20200514;182
48;20200515;168
48;20200516;140
48;20200517;140
48;20200518;140
48;20200519;119
48;20200520;294
48;20200521;287
48;20200522;273
48;20200523;266
48;20200524;259
48;20200525;259
48;20200526;245
48;20200527;245
48;20200528;238
48;20200529;217
48;20200530;217
48;20200531;189
48;20200601;189
48;20200602;175
48;20200603;413
48;20200604;399
48;20200605;392
48;20200606;385
48;20200607;371
48;20200608;371
48;20200609;357
48;20200610;336
48;20200611;294
48;20200612;273
48;20200613;266
48;20200614;259
48;20200615;259
48;20200616;245
48;20200617;231
48;20200618;224
48;20200619;217
48;20200620;203
48;20200621;196
48;20200622;196
48;20200623;182
48;20200624;238
48;20200625;224
48;20200626;217
48;20200627;210
48;20200628;189
48;20200629;189
48;20200630;168
48;20200701;483
48;20200702;476
48;20200703;441
48;20200704;427
48;20200705;392
48;20200706;392
48;20200707;378
48;20200708;665
48;20200709;630
48;20200710;630
48;20200711;602
48;20200712;602
48;20200713;602
48;20200714;588
48;20200715;574
48;20200716;546
48;20200717;518
48;20200718;490
48;20200719;490
48;20200720;490
48;20200721;483
48;20200722;476
48;20200723;455
48;20200724;434
48;20200725;420
48;20200726;420
48;20200727;420
48;20200728;392
48;20200729;392
48;20200730;364
48;20200731;357
48;20200801;322
48;20200802;322
48;20200803;322
48;20200804;322
48;20200805;315
48;20200806;301
48;20200807;280
48;20200808;280
48;20200809;252
48;20200810;252
48;20200811;245
48;20200812;224
48;20200813;217
48;20200814;217
48;20200815;203
48;20200816;203
48;20200817;203
48;20200818;203
48;20200819;231
48;20200820;224
48;20200821;217
48;20200822;189
48;20200823;175
48;20200824;175
48;20200825;140
48;20200826;287
48;20200827;287
48;20200828;266
48;20200829;245
48;20200830;245
48;20200831;245
48;20200901;231
48;20200902;210
48;20200903;203
48;20200904;196
48;20200905;182
48;20200906;168
48;20200907;168
48;20200908;147
48;20200909;273
48;20200910;245
48;20200911;238
48;20200912;238
48;20200913;224
48;20200914;224
48;20200915;224
48;20200916;210
48;20200917;203
48;20200918;203
48;20200919;196
48;20200920;196
48;20200921;196
48;20200922;196
48;20200923;280
48;20200924;280
48;20200925;280
48;20200926;273
48;20200927;252
48;20200928;252
48;20200929;238
48;20200930;238
48;20201001;217
48;20201002;196
48;20201003;168
48;20201004;147
48;20201005;147
48;20201006;126
48;20201007;175
48;20201008;154
48;20201009;126
48;20201010;119
48;20201011;112
48;20201012;112
48;20201013;112
48;20201014;112
48;20201015;91
48;20201016;84
48;20201017;63
48;20201018;56
48;20201019;56
48;20201020;56
48;20201021;42
48;20201022;42
48;20201023;28
48;20201024;21
48;20201025;14
48;20201026;14
48;20201027;7
48;20201028;0
48;20201029;-7
48;20201030;-14
48;20201031;-14
48;20201101;-21
48;20201102;-21
48;20201103;-21
48;20201104;252
48;20201105;238
48;20201106;203
48;20201107;189
48;20201108;168
48;20201109;168
48;20201110;154
48;20201111;140
48;20201112;140
48;20201113;133
48;20201114;133
48;20201115;126
48;20201116;126
48;20201117;126
48;20201118;308
48;20201119;308
48;20201120;308
48;20201121;308
48;20201122;301
48;20201123;301
48;20201124;287
48;20201125;287
48;20201126;308
48;20201127;301
48;20201128;280
48;20201129;266
48;20201130;266
48;20201201;252
48;20201202;357
48;20201203;357
48;20201204;343
48;20201205;322
48;20201206;308
48;20201207;308
48;20201208;301
48;20201209;301
48;20201210;301
48;20201211;280
48;20201212;259
48;20201213;231
48;20201214;231
48;20201215;217
48;20201216;378
48;20201217;378
48;20201218;378
48;20201219;364
48;20201220;343
48;20201221;343
48;20201222;343
48;20201223;336
48;20201224;322
48;20201225;322
48;20201226;322
48;20201227;322
48;20201228;315
48;20201229;301
48;20201230;287
48;20201231;280
48;20210101;287
48;20210102;287
48;20210103;287
48;20210104;287
48;20210105;273
48;20210106;259
48;20210107;259
48;20210108;252
48;20210109;224
48;20210110;196
48;20210111;196
48;20210112;196
48;20210113;287
48;20210114;266
48;20210115;259
48;20210116;245
48;20210117;238
48;20210118;238
48;20210119;238
48;20210120;231
48;20210121;224
48;20210122;210
48;20210123;203
48;20210124;203
48;20210125;203
48;20210126;175
48;20210127;231
48;20210128;231
48;20210129;231
48;20210130;231
48;20210131;224
48;20210201;224
48;20210202;203
48;20210203;203
48;20210204;196
48;20210205;196
48;20210206;196
48;20210207;196
48;20210208;196
48;20210209;189
48;20210210;245
48;20210211;245
48;20210212;238
48;20210213;238
48;20210214;224
48;20210215;224
48;20210216;217
48;20210217;217
48;20210218;182
48;20210219;182
48;20210220;182
48;20210221;175
48;20210222;175
48;20210223;168
48;20210224;224
48;20210225;224
48;20210226;210
48;20210227;196
48;20210228;196
48;20210301;196
48;20210302;182
48;20210303;182
48;20210304;182
48;20210305;175
48;20210306;168
48;20210307;154
48;20210308;154
48;20210309;154
48;20210310;343
48;20210311;315
48;20210312;315
48;20210313;315
48;20210314;308
48;20210315;308
48;20210316;280
48;20210317;280
48;20210318;273
48;20210319;266
48;20210320;259
48;20210321;252
48;20210322;252
48;20210323;238
48;20210324;273
48;20210325;273
48;20210326;245
48;20210327;224
48;20210328;203
48;20210329;203
48;20210330;196
48;20210331;175
48;20210401;161
48;20210402;161
48;20210403;161
48;20210404;154
48;20210405;154
48;20210406;147
48;20210407;266
48;20210408;259
48;20210409;252
48;20210410;238
48;20210411;231
48;20210412;231
48;20210413;231
48;20210414;217
48;20210415;217
48;20210416;217
48;20210417;203
48;20210418;203
48;20210419;203
48;20210420;203
48;20210421;217
48;20210422;210
48;20210423;203
48;20210424;203
48;20210425;196
48;20210426;196
48;20210427;196
48;20210428;196
48;20210429;182
48;20210430;182
48;20210501;175
48;20210502;175
48;20210503;175
48;20210504;175
48;20210505;357
48;20210506;357
48;20210507;357
48;20210508;336
48;20210509;329
48;20210510;329
48;20210511;315
48;20210512;294
48;20210513;294
48;20210514;287
48;20210515;280
48;20210516;273
48;20210517;273
48;20210518;252
48;20210519;266
48;20210520;259
48;20210521;252
48;20210522;231
48;20210523;210
48;20210524;210
48;20210525;196
48;20210526;168
48;20210527;140
48;20210528;126
48;20210529;105
48;20210530;84
48;20210531;84
48;20210601;70
48;20210602;287
48;20210603;259
48;20210604;259
48;20210605;238
48;20210606;231
48;20210607;231
48;20210608;203
48;20210609;189
48;20210610;168
48;20210611;147
48;20210612;140
48;20210613;133
48;20210614;133
48;20210615;133
48;20210616;217
48;20210617;203
48;20210618;196
48;20210619;196
48;20210620;196
48;20210621;196
48;20210622;196
48;20210623;238
48;20210624;238
48;20210625;238
48;20210626;231
48;20210627;231
48;20210628;231
48;20210629;224
48;20210630;196
48;20210701;196
48;20210702;182
48;20210703;175
48;20210704;168
48;20210705;168
48;20210706;147
48;20210707;161
48;20210708;161
48;20210709;140
48;20210710;126
48;20210711;126
48;20210712;126
48;20210713;119
48;20210714;245
48;20210715;238
48;20210716;217
48;20210717;203
48;20210718;196
48;20210719;196
48;20210720;182
48;20210721;378
48;20210722;371
48;20210723;364
48;20210724;364
48;20210725;350
48;20210726;350
48;20210727;343
48;20210728;322
48;20210729;301
48;20210730;294
48;20210731;280
48;20210801;273
48;20210802;273
48;20210803;259
48;20210804;252
48;20210805;252
48;20210806;245
48;20210807;217
48;20210808;203
48;20210809;203
48;20210810;189
48;20210811;168
48;20210812;161
48;20210813;140
48;20210814;133
48;20210815;133
48;20210816;133
48;20210817;126
48;20210818;210
48;20210819;210
48;20210820;189
48;20210821;189
48;20210822;168
48;20210823;168
48;20210824;154
48;20210825;294
48;20210826;273
48;20210827;273
48;20210828;259
48;20210829;259
48;20210830;259
48;20210831;245
48;20210901;238
48;20210902;217
48;20210903;210
48;20210904;196
48;20210905;189
48;20210906;189
48;20210907;168
48;20210908;308
48;20210909;294
48;20210910;294
48;20210911;273
48;20210912;273
48;20210913;273
48;20210914;238
48;20210915;231
48;20210916;217
48;20210917;217
48;20210918;189
48;20210919;189
48;20210920;189
48;20210921;154
48;20210922;189
48;20210923;182
48;20210924;182
48;20210925;175
48;20210926;175
48;20210927;175
48;20210928;161
48;20210929;154
48;20210930;154
48;20211001;140
48;20211002;126
48;20211003;119
48;20211004;119
48;20211005;105
48;20211006;245
48;20211007;245
48;20211008;238
48;20211009;238
48;20211010;238
48;20211011;238
48;20211012;224
48;20211013;224
48;20211014;210
48;20211015;210
48;20211016;203
48;20211017;189
48;20211018;189
48;20211019;175
48;20211020;287
48;20211021;287
48;20211022;280
48;20211023;266
48;20211024;252
48;20211025;252
48;20211026;224
48;20211027;224
48;20211028;217
48;20211029;217
48;20211030;210
48;20211031;210
48;20211101;210
48;20211102;210
48;20211103;336
48;20211104;336
48;20211105;329
48;20211106;322
48;20211107;301
48;20211108;301
48;20211109;294
48;20211110;294
48;20211111;294
48;20211112;294
48;20211113;294
48;20211114;294
48;20211115;259
48;20211116;231
48;20211117;210
48;20211118;196
48;20211119;189
48;20211120;189
48;20211121;182
48;20211122;182
48;20211123;175
48;20211124;161
48;20211125;154
39;20220130;245
39;20220131;238
39;20220201;210
39;20220202;196
39;20220203;196
39;20220204;182
39;20220205;161
39;20220206;140
39;20220207;133
39;20220208;259
39;20220209;224
39;20220210;210
39;20220211;203
39;20220212;196
39;20220213;189
39;20220214;189
39;20220215;315
39;20220216;301
39;20220217;287
39;20220218;273
39;20220219;273
39;20220220;266
39;20220221;266
39;20220222;259
39;20220223;238
39;20220224;224
39;20220225;168
39;20220226;140
39;20220227;112
39;20220228;98
39;20220301;203
39;20220302;196
39;20220303;175
39;20220304;168
39;20220305;147
39;20220306;126
39;20220307;126
39;20220308;259
39;20220309;252
39;20220310;210
39;20220311;210
39;20220312;175
39;20220313;147
39;20220314;147
39;20220315;140
40;20200315;315
40;20200316;315
40;20200317;364
40;20200318;364
40;20200319;364
40;20200320;364
40;20200321;364
40;20200322;364
40;20200323;364
40;20200324;364
40;20200325;364
40;20200326;364
40;20200327;364
40;20200328;364
40;20200329;364
40;20200330;364
40;20200331;364
40;20200401;364
40;20200402;364
40;20200403;364
40;20200404;364
40;20200405;364
40;20200406;364
40;20200407;364
40;20200408;364
40;20200409;364
40;20200410;364
40;20200411;364
40;20200412;364
40;20200413;364
40;20200414;364
40;20200415;364
40;20200416;364
40;20200417;364
40;20200418;364
40;20200419;364
40;20200420;364
40;20200421;364
40;20200422;364
40;20200423;364
40;20200424;364
40;20200425;364
40;20200426;364
40;20200427;364
40;20200428;364
40;20200429;364
40;20200430;364
40;20200501;364
40;20200502;364
40;20200503;364
40;20200504;364
40;20200505;364
40;20200506;364
40;20200507;364
40;20200508;364
40;20200509;364
40;20200510;364
40;20200511;364
40;20200512;364
40;20200513;343
40;20200514;343
40;20200515;329
40;20200516;308
40;20200517;308
40;20200518;308
40;20200519;329
40;20200520;322
40;20200521;301
40;20200522;301
40;20200523;301
40;20200524;280
40;20200525;280
40;20200526;322
40;20200527;301
40;20200528;259
40;20200529;238
40;20200530;210
40;20200531;196
40;20200601;196
40;20200602;294
40;20200603;252
40;20200604;245
40;20200605;231
40;20200606;217
40;20200607;189
40;20200608;189
40;20200609;413
40;20200610;378
40;20200611;371
40;20200612;357
40;20200613;357
40;20200614;329
40;20200615;329
40;20200616;483
40;20200617;462
40;20200618;441
40;20200619;406
40;20200620;378
40;20200621;371
40;20200622;371
40;20200623;448
40;20200624;434
40;20200625;427
40;20200626;406
40;20200627;399
40;20200628;364
40;20200629;364
40;20200630;385
40;20200701;371
40;20200702;371
40;20200703;371
40;20200704;364
40;20200705;343
40;20200706;343
40;20200707;336
40;20200708;336
40;20200709;322
40;20200710;301
40;20200711;273
40;20200712;273
40;20200713;273
40;20200714;392
40;20200715;385
40;20200716;350
40;20200717;343
40;20200718;343
40;20200719;329
40;20200720;329
40;20200721;322
40;20200722;315
40;20200723;308
40;20200724;294
40;20200725;294
40;20200726;266
40;20200727;266
40;20200728;238
40;20200729;231
40;20200730;217
40;20200731;189
40;20200801;175
38;20210425;175
38;20210426;175
38;20210427;196
38;20210428;182
38;20210429;182
38;20210430;182
38;20210501;161
38;20210502;161
38;20210503;161
38;20210504;154
38;20210505;175
38;20210506;175
38;20210507;161
38;20210508;154
38;20210509;154
38;20210510;154
38;20210511;217
38;20210512;203
38;20210513;203
38;20210514;196
38;20210515;175
38;20210516;161
38;20210517;161
38;20210518;140
38;20210519;126
38;20210520;119
38;20210521;119
38;20210522;119
38;20210523;112
38;20210524;112
38;20210525;196
38;20210526;175
38;20210527;175
38;20210528;175
38;20210529;133
38;20210530;119
38;20210531;119
38;20210601;168
38;20210602;168
38;20210603;161
38;20210604;161
38;20210605;154
49;20210103;357
49;20210104;357
49;20210105;343
49;20210106;329
49;20210107;329
49;20210108;329
49;20210109;322
49;20210110;322
49;20210111;322
49;20210112;315
49;20210113;294
49;20210114;273
49;20210115;266
49;20210116;259
49;20210117;252
49;20210118;252
49;20210119;252
49;20210120;245
49;20210121;231
49;20210122;217
49;20210123;217
49;20210124;217
49;20210125;217
49;20210126;245
49;20210127;245
49;20210128;231
49;20210129;224
49;20210130;224
49;20210131;224
49;20210201;224
49;20210202;217
49;20210203;196
49;20210204;196
49;20210205;196
49;20210206;196
49;20210207;182
49;20210208;182
49;20210209;182
49;20210210;168
49;20210211;168
49;20210212;168
49;20210213;161
49;20210214;161
49;20210215;161
49;20210216;161
49;20210217;161
49;20210218;154
49;20210219;154
49;20210220;147
49;20210221;147
49;20210222;231
49;20210223;231
49;20210224;224
49;20210225;224
49;20210226;224
49;20210227;168
49;20210228;168
49;20210301;168
49;20210302;168
49;20210303;140
49;20210304;112
49;20210305;112
49;20210306;112
49;20210307;105
49;20210308;413
49;20210309;406
49;20210310;406
49;20210311;406
49;20210312;406
49;20210313;406
49;20210314;399
49;20210315;399
49;20210316;385
49;20210317;385
49;20210318;385
49;20210319;371
49;20210320;364
49;20210321;357
49;20210322;357
49;20210323;357
49;20210324;336
49;20210325;322
49;20210326;301
49;20210327;280
49;20210328;280
49;20210329;280
49;20210330;203
49;20210331;203
49;20210401;196
49;20210402;196
49;20210403;196
49;20210404;182
49;20210405;182
49;20210406;294
49;20210407;294
49;20210408;294
49;20210409;294
49;20210410;280
49;20210411;280
49;20210412;280
49;20210413;280
49;20210414;273
49;20210415;266
49;20210416;252
49;20210417;252
49;20210418;245
49;20210419;245
49;20210420;245
49;20210421;238
49;20210422;238
49;20210423;238
49;20210424;238
49;20210425;238
49;20210426;238
49;20210427;196
49;20210428;112
49;20210429;112
49;20210430;105
49;20210501;105
49;20210502;105
49;20210503;301
49;20210504;294
49;20210505;280
49;20210506;266
49;20210507;168
49;20210508;147
49;20210509;126
49;20210510;126
49;20210511;126
49;20210512;126
49;20210513;126
49;20210514;126
49;20210515;126
49;20210516;126
49;20210517;462
49;20210518;462
49;20210519;455
49;20210520;441
49;20210521;413
49;20210522;392
49;20210523;364
49;20210524;364
49;20210525;322
48;20211126;126
48;20211127;126
48;20211128;119
48;20211129;119
48;20211130;112
48;20211201;273
48;20211202;252
48;20211203;252
48;20211204;245
48;20211205;238
48;20211206;231
48;20211207;231
48;20211208;224
48;20211209;217
48;20211210;217
48;20211211;217
48;20211212;203
48;20211213;203
48;20211214;189
48;20211215;399
48;20211216;392
48;20211217;392
48;20211218;378
48;20211219;371
48;20211220;371
48;20211221;364
48;20211222;350
48;20211223;343
48;20211224;329
48;20211225;322
48;20211226;322
48;20211227;322
48;20211228;308
48;20211229;322
48;20211230;315
48;20211231;294
48;20220101;294
48;20220102;294
48;20220103;294
48;20220104;280
48;20220105;266
48;20220106;259
48;20220107;259
48;20220108;259
48;20220109;252
48;20220110;252
48;20220111;224
48;20220112;287
48;20220113;273
48;20220114;266
48;20220115;266
48;20220116;259
48;20220117;259
48;20220118;245
48;20220119;238
48;20220120;224
48;20220121;217
48;20220122;210
48;20220123;196
48;20220124;196
48;20220125;196
48;20220126;350
48;20220127;350
48;20220128;343
48;20220129;336
48;20220130;336
48;20220131;336
48;20220201;315
48;20220202;301
48;20220203;287
48;20220204;280
48;20220205;273
48;20220206;259
48;20220207;259
48;20220208;245
48;20220209;315
48;20220210;315
48;20220211;315
48;20220212;315
48;20220213;301
48;20220214;301
48;20220215;301
48;20220216;294
48;20220217;294
48;20220218;294
48;20220219;287
48;20220220;287
48;20220221;287
48;20220222;287
48;20220223;322
48;20220224;322
48;20220225;322
48;20220226;308
48;20220227;308
48;20220228;301
48;20220301;301
48;20220302;301
48;20220303;280
48;20220304;280
48;20220305;266
48;20220306;266
48;20220307;266
48;20220308;266
48;20220309;280
48;20220310;273
48;20220311;266
48;20220312;252
48;20220313;238
48;20220314;238
48;20220315;224
49;20200315;203
49;20200316;203
49;20200317;203
49;20200318;147
49;20200319;147
49;20200320;147
49;20200321;147
49;20200322;147
49;20200323;147
49;20200324;147
49;20200325;147
49;20200326;147
49;20200327;147
49;20200328;147
49;20200329;147
49;20200330;147
49;20200331;147
49;20200401;147
49;20200402;147
49;20200403;147
49;20200404;147
49;20200405;147
49;20200406;147
49;20200407;147
49;20200408;147
49;20200409;147
49;20200410;147
49;20200411;147
49;20200412;147
49;20200413;147
49;20200414;147
49;20200415;147
49;20200416;147
49;20200417;147
49;20200418;147
49;20200419;147
49;20200420;147
49;20200421;147
49;20200422;147
49;20200423;147
49;20200424;147
49;20200425;147
49;20200426;147
49;20200427;147
49;20200428;147
49;20200429;147
49;20200430;147
49;20200501;147
49;20200502;147
49;20200503;147
49;20200504;147
49;20200505;147
49;20200506;147
49;20200507;147
49;20200508;147
49;20200509;147
49;20200510;147
49;20200511;147
49;20200512;147
49;20200513;147
49;20200514;147
49;20200515;147
49;20200516;147
49;20200517;140
49;20200518;308
49;20200519;294
49;20200520;266
49;20200521;266
49;20200522;266
49;20200523;252
49;20200524;252
49;20200525;252
49;20200526;252
49;20200527;231
49;20200528;224
49;20210526;301
49;20210527;287
49;20210528;273
49;20210529;238
49;20210530;231
49;20210531;287
49;20210601;252
49;20210602;224
49;20210603;203
49;20210604;203
49;20210605;189
49;20210606;189
49;20210607;189
49;20210608;168
49;20210609;161
49;20210610;161
49;20210611;161
49;20210612;161
49;20210613;161
49;20210614;189
49;20210615;154
49;20210616;133
49;20210617;133
49;20210618;133
49;20210619;133
49;20210620;133
49;20210621;189
49;20210622;168
49;20210623;147
49;20210624;133
49;20210625;133
49;20210626;133
49;20210627;133
49;20210628;413
49;20210629;392
49;20210630;371
49;20210701;371
49;20210702;280
49;20210703;231
49;20210704;224
49;20210705;224
49;20210706;196
49;20210707;189
49;20210708;189
49;20210709;189
49;20210710;175
49;20210711;161
49;20210712;441
49;20210713;441
49;20210714;441
49;20210715;427
49;20210716;392
49;20210717;378
49;20210718;336
49;20210719;336
49;20210720;252
49;20210721;245
49;20210722;245
49;20210723;245
49;20210724;231
49;20210725;231
49;20210726;231
49;20210727;182
49;20210728;161
49;20210729;126
49;20210730;126
49;20210731;126
49;20210801;126
49;20210802;126
49;20210803;91
49;20210804;91
49;20210805;91
49;20210806;91
49;20210807;91
49;20210808;91
49;20210809;511
49;20210810;490
49;20210811;490
49;20210812;490
49;20210813;462
49;20210814;448
49;20210815;420
49;20210816;420
49;20210817;420
49;20210818;329
49;20210819;315
49;20210820;273
49;20210821;273
49;20210822;238
49;20210823;294
49;20210824;266
49;20210825;266
49;20210826;238
49;20210827;238
49;20210828;224
49;20210829;189
49;20210830;189
49;20210831;161
49;20210901;140
49;20210902;133
49;20210903;119
49;20210904;105
49;20210905;84
49;20210906;364
49;20210907;322
49;20210908;315
49;20210909;308
49;20210910;280
49;20210911;273
49;20210912;266
49;20210913;266
49;20210914;252
49;20210915;168
49;20210916;140
49;20210917;126
49;20210918;105
49;20210919;91
49;20210920;91
49;20210921;91
49;20210922;77
49;20210923;49
49;20210924;42
49;20210925;42
49;20210926;42
49;20210927;0
49;20210928;0
49;20210929;0
49;20210930;0
49;20211001;0
49;20211002;0
49;20211003;0
49;20211004;0
49;20211005;0
49;20211006;0
49;20211007;0
49;20211008;0
49;20211009;0
49;20211010;0
49;20211011;0
49;20211012;-7
49;20211013;-7
49;20211014;-7
49;20211015;-7
49;20211016;-7
49;20211017;-7
49;20211018;273
49;20211019;273
49;20211020;273
49;20211021;273
49;20211022;231
49;20211023;231
49;20211024;210
49;20211025;210
49;20211026;182
49;20211027;140
49;20211028;105
49;20211029;77
49;20211030;56
49;20211031;56
49;20211101;56
49;20211102;301
49;20211103;294
49;20211104;280
49;20211105;273
49;20211106;273
49;20211107;266
49;20211108;266
49;20211109;252
49;20211110;252
49;20211111;252
49;20211112;252
49;20211113;252
49;20211114;252
49;20211115;294
49;20211116;287
49;20211117;287
49;20211118;266
49;20211119;259
49;20211120;252
49;20211121;238
49;20211122;238
49;20211123;238
49;20211124;238
49;20211125;231
49;20211126;224
49;20200529;224
49;20200530;224
49;20200531;217
49;20200601;301
49;20200602;294
49;20200603;273
49;20200604;161
49;20200605;140
49;20200606;119
49;20200607;112
49;20200608;112
49;20200609;105
49;20200610;91
49;20200611;91
49;20200612;91
49;20200613;91
49;20200614;91
49;20200615;427
49;20200616;427
49;20200617;427
49;20200618;406
49;20200619;385
49;20200620;378
49;20200621;350
49;20200622;350
49;20200623;329
49;20200624;315
49;20200625;294
49;20200626;287
49;20200627;210
49;20200628;210
49;20200629;210
49;20200630;189
49;20200701;168
49;20200702;161
49;20200703;154
49;20200704;154
49;20200705;147
49;20200706;427
49;20200707;427
49;20200708;427
49;20200709;413
49;20200710;399
49;20200711;392
49;20200712;378
49;20200713;378
49;20200714;350
49;20200715;343
49;20200716;294
49;20200717;273
49;20200718;266
49;20200719;252
49;20200720;252
49;20200721;168
49;20200722;133
49;20200723;119
49;20200724;119
49;20200725;119
49;20200726;119
49;20200727;287
49;20200728;287
49;20200729;259
49;20200730;231
49;20200731;203
49;20200801;196
49;20200802;161
49;20200803;441
49;20200804;413
49;20200805;413
49;20200806;406
49;20200807;378
49;20200808;378
49;20200809;350
49;20200810;378
49;20200811;343
49;20200812;329
49;20200813;273
49;20200814;231
49;20200815;217
49;20200816;210
49;20200817;210
49;20200818;203
49;20200819;189
49;20200820;189
49;20200821;175
49;20200822;175
49;20200823;175
49;20200824;567
49;20200825;511
49;20200826;511
49;20200827;497
49;20200828;490
49;20200829;483
49;20200830;462
49;20200831;462
49;20200901;427
49;20200902;406
49;20200903;385
49;20200904;371
49;20200905;364
49;20200906;350
49;20200907;574
49;20200908;539
49;20200909;532
49;20200910;490
49;20200911;490
49;20200912;483
49;20200913;469
49;20200914;469
49;20200915;448
49;20200916;448
49;20200917;413
49;20200918;392
49;20200919;371
49;20200920;364
49;20200921;364
49;20200922;350
49;20200923;280
49;20200924;266
49;20200925;245
49;20200926;238
49;20200927;238
49;20200928;175
49;20200929;161
49;20200930;147
49;20201001;147
49;20201002;140
49;20201003;133
49;20201004;112
49;20201005;420
49;20201006;385
49;20201007;378
49;20201008;364
49;20201009;294
49;20201010;252
49;20201011;196
49;20201012;196
49;20201013;196
49;20201014;161
49;20201015;154
49;20201016;133
49;20201017;112
49;20201018;63
